,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,positivity_bar_chart,song_name,artist_name,tsne_x_combined,tsne_y_combined
602,602,602,602,602,you,you,you,603,68,7,Verse 3,20,168,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,I love you and I'm here for you, I love you and I'm here for you,POSITIVE,0.9999,0.9999,52,1.0,0.9991,168,0.9545454545454546,pos_word_pos_line,Just the Two of Us,Will Smith,-3.064016580581665,-4.1720709800720215
603,603,603,603,603,Just,Just,just,604,69,8,Chorus,1,1,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.8226,59,0.3352272727272727,pos_word_pos_line,Just the Two of Us,Will Smith,10.688145637512207,5.462139129638672
604,604,604,604,604,the,the,the,605,69,8,Chorus,1,2,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9636,84,0.4772727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
605,605,605,605,605,two,two,two,606,69,8,Chorus,1,3,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9899,119,0.6761363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,16.847070693969727,13.55646800994873
606,606,606,606,606,of,of,of,607,69,8,Chorus,1,4,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9193,67,0.3806818181818182,pos_word_pos_line,Just the Two of Us,Will Smith,9.16939926147461,-9.643716812133787
607,607,607,607,607,"us,",us,us,608,69,8,Chorus,1,5,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.999,167,0.9488636363636364,pos_word_pos_line,Just the Two of Us,Will Smith,-2.119887113571167,-0.9886552691459656
608,608,608,608,608,we,we,we,609,69,8,Chorus,1,6,6,0,0,"[181, 186, 401, 406, 609, 614]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9982,160,0.9090909090909092,pos_word_pos_line,Just the Two of Us,Will Smith,8.040857315063478,-5.476059436798097
609,609,609,609,609,can,can,can,610,69,8,Chorus,1,7,5,2,2,"[182, 326, 352, 402, 610]","[('can', 'MD')]",V,POSITIVE,0.9985,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9985,163,0.9261363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,4.602478504180908,-12.702999114990234
610,610,610,610,610,make,make,make,611,69,8,Chorus,1,8,4,1,1,"[183, 403, 546, 611]","[('make', 'VB')]",V,POSITIVE,0.9996,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9996,173,0.9829545454545454,pos_word_pos_line,Just the Two of Us,Will Smith,-3.0625572204589844,-9.562143325805664
611,611,611,611,611,it,it,it,612,69,8,Chorus,1,9,7,4,4,"[184, 349, 358, 359, 404, 536, 612]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9927,126,0.7159090909090909,pos_word_pos_line,Just the Two of Us,Will Smith,7.279272556304932,-3.737928152084351
612,612,612,612,612,if,if,if,613,69,8,Chorus,1,10,5,2,2,"[185, 341, 380, 405, 613]","[('if', 'IN')]",PREP,POSITIVE,0.7390000000000001,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.7390000000000001,52,0.2954545454545455,pos_word_pos_line,Just the Two of Us,Will Smith,13.479860305786133,-4.848739147186278
613,613,613,613,613,we,we,we,614,69,8,Chorus,1,11,6,0,0,"[181, 186, 401, 406, 609, 614]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9982,160,0.9090909090909092,pos_word_pos_line,Just the Two of Us,Will Smith,8.040857315063478,-5.476059436798097
614,614,614,614,614,try,try,try,615,69,8,Chorus,1,12,4,1,1,"[187, 293, 407, 615]","[('try', 'NN')]",N,NEGATIVE,0.7526,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,-0.7526,46,0.26136363636363635,neg_word_pos_line,Just the Two of Us,Will Smith,-8.310484886169434,-10.3611421585083
615,615,615,615,615,Just,Just,just,616,70,8,Chorus,2,13,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.8226,59,0.3352272727272727,pos_word_pos_line,Just the Two of Us,Will Smith,10.688145637512207,5.462139129638672
616,616,616,616,616,the,the,the,617,70,8,Chorus,2,14,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9636,84,0.4772727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
617,617,617,617,617,two,two,two,618,70,8,Chorus,2,15,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9899,119,0.6761363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,16.847070693969727,13.55646800994873
618,618,618,618,618,of,of,of,619,70,8,Chorus,2,16,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9193,67,0.3806818181818182,pos_word_pos_line,Just the Two of Us,Will Smith,9.16939926147461,-9.643716812133787
619,619,619,619,619,"us,",us,us,620,70,8,Chorus,2,17,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.999,167,0.9488636363636364,pos_word_pos_line,Just the Two of Us,Will Smith,-2.119887113571167,-0.9886552691459656
620,620,620,620,620,(Just,Just,just,621,70,8,Chorus,2,18,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.8226,59,0.3352272727272727,pos_word_pos_line,Just the Two of Us,Will Smith,10.688145637512207,5.462139129638672
621,621,621,621,621,the,the,the,622,70,8,Chorus,2,19,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9636,84,0.4772727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
622,622,622,622,622,two,two,two,623,70,8,Chorus,2,20,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9899,119,0.6761363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,16.847070693969727,13.55646800994873
623,623,623,623,623,of,of,of,624,70,8,Chorus,2,21,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9193,67,0.3806818181818182,pos_word_pos_line,Just the Two of Us,Will Smith,9.16939926147461,-9.643716812133787
624,624,624,624,624,us),us,us,625,70,8,Chorus,2,22,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.999,167,0.9488636363636364,pos_word_pos_line,Just the Two of Us,Will Smith,-2.119887113571167,-0.9886552691459656
625,625,625,625,625,Just,Just,just,626,71,8,Chorus,3,23,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.8226,59,0.3352272727272727,pos_word_pos_line,Just the Two of Us,Will Smith,10.688145637512207,5.462139129638672
626,626,626,626,626,the,the,the,627,71,8,Chorus,3,24,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9636,84,0.4772727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
627,627,627,627,627,two,two,two,628,71,8,Chorus,3,25,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9899,119,0.6761363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,16.847070693969727,13.55646800994873
628,628,628,628,628,of,of,of,629,71,8,Chorus,3,26,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9193,67,0.3806818181818182,pos_word_pos_line,Just the Two of Us,Will Smith,9.16939926147461,-9.643716812133787
629,629,629,629,629,"us,",us,us,630,71,8,Chorus,3,27,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.999,167,0.9488636363636364,pos_word_pos_line,Just the Two of Us,Will Smith,-2.119887113571167,-0.9886552691459656
630,630,630,630,630,building,building,building,631,71,8,Chorus,3,28,3,0,0,"[203, 423, 631]","[('building', 'NN')]",N,POSITIVE,0.9978,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9978,156,0.8863636363636364,pos_word_pos_line,Just the Two of Us,Will Smith,-11.039506912231444,4.59656286239624
631,631,631,631,631,castles,castles,castles,632,71,8,Chorus,3,29,3,0,0,"[204, 424, 632]","[('castles', 'NNS')]",N,POSITIVE,0.9973,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9973,154,0.875,pos_word_pos_line,Just the Two of Us,Will Smith,4.717595100402832,-21.86551284790039
632,632,632,632,632,in,in,in,633,71,8,Chorus,3,30,11,8,8,"[42, 59, 90, 106, 205, 357, 377, 425, 505, 565, 633]","[('in', 'IN')]",PREP,POSITIVE,0.979,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.979,97,0.5511363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,7.949272155761719,-11.402522087097168
633,633,633,633,633,the,the,the,634,71,8,Chorus,3,31,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9636,84,0.4772727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
634,634,634,634,634,sky,sky,sky,635,71,8,Chorus,3,32,3,0,0,"[207, 427, 635]","[('sky', 'NN')]",N,POSITIVE,0.9979,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9979,157,0.8920454545454546,pos_word_pos_line,Just the Two of Us,Will Smith,-5.906830787658691,14.923538208007812
635,635,635,635,635,Just,Just,just,636,72,8,Chorus,4,33,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.8226,59,0.3352272727272727,pos_word_pos_line,Just the Two of Us,Will Smith,10.688145637512207,5.462139129638672
636,636,636,636,636,the,the,the,637,72,8,Chorus,4,34,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9636,84,0.4772727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
637,637,637,637,637,two,two,two,638,72,8,Chorus,4,35,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9899,119,0.6761363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,16.847070693969727,13.55646800994873
638,638,638,638,638,of,of,of,639,72,8,Chorus,4,36,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9193,67,0.3806818181818182,pos_word_pos_line,Just the Two of Us,Will Smith,9.16939926147461,-9.643716812133787
639,639,639,639,639,"us,",us,us,640,72,8,Chorus,4,37,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.999,167,0.9488636363636364,pos_word_pos_line,Just the Two of Us,Will Smith,-2.119887113571167,-0.9886552691459656
640,640,640,640,640,you,you,you,641,72,8,Chorus,4,38,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9991,168,0.9545454545454546,pos_word_pos_line,Just the Two of Us,Will Smith,-3.064016580581665,-4.1720709800720215
641,641,641,641,641,and,and,and,642,72,8,Chorus,4,39,11,8,8,"[71, 151, 214, 236, 337, 384, 434, 520, 551, 599, 642]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9708,92,0.5227272727272727,pos_word_pos_line,Just the Two of Us,Will Smith,10.342761039733887,-5.1989336013793945
642,642,642,642,642,I,I,I,643,72,8,Chorus,4,40,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9797,98,0.5568181818181818,pos_word_pos_line,Just the Two of Us,Will Smith,6.476741313934326,-5.617037773132324
643,643,643,643,643,(This,This,this,644,73,9,Outro: Trey Smith,1,1,3,3,3,"[3, 644, 657]","[('this', 'DT')]",DET,POSITIVE,0.9931,"(This is a good song Dad, how much am I gettin paid for this?)", this is a good song dad how much am I getting paid for this,POSITIVE,0.9994,0.9994,48,0.9230769230769232,0.9931,128,0.7272727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,3.893171787261963,2.743216037750244
644,644,644,644,644,is,is,is,645,73,9,Outro: Trey Smith,1,2,2,2,2,"[4, 645]","[('is', 'VBZ')]",V,POSITIVE,0.9275,"(This is a good song Dad, how much am I gettin paid for this?)", this is a good song dad how much am I getting paid for this,POSITIVE,0.9994,0.9994,48,0.9230769230769232,0.9275,69,0.3920454545454545,pos_word_pos_line,Just the Two of Us,Will Smith,5.113893508911133,-12.738661766052244
645,645,645,645,645,a,a,a,646,73,9,Outro: Trey Smith,1,3,12,12,12,"[5, 82, 160, 229, 259, 261, 264, 296, 332, 437, 442, 646]","[('a', 'DT')]",DET,POSITIVE,0.9873,"(This is a good song Dad, how much am I gettin paid for this?)", this is a good song dad how much am I getting paid for this,POSITIVE,0.9994,0.9994,48,0.9230769230769232,0.9873,115,0.6534090909090909,pos_word_pos_line,Just the Two of Us,Will Smith,5.090866088867188,-10.639092445373537
646,646,646,646,646,good,good,good,647,73,9,Outro: Trey Smith,1,4,3,3,3,"[161, 443, 647]","[('good', 'JJ')]",ADJ,POSITIVE,0.9998,"(This is a good song Dad, how much am I gettin paid for this?)", this is a good song dad how much am I getting paid for this,POSITIVE,0.9994,0.9994,48,0.9230769230769232,0.9998,175,0.9943181818181818,pos_word_pos_line,Just the Two of Us,Will Smith,9.32550811767578,12.962882995605467
