,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
569,you,you,you,570,64,7,Verse 3,16,135,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,Cause hate in your heart will consume you too, because hate in your heart will consume you too,NEGATIVE,0.9677,-0.9677,16,0.3076923076923077,0.9991,168,0.9545454545454546,8.936487,33.92845
570,too,too,too,571,64,7,Verse 3,16,136,2,2,2,"[169, 571]","[('too', 'RB')]",ADV,NEGATIVE,0.9357,Cause hate in your heart will consume you too, because hate in your heart will consume you too,NEGATIVE,0.9677,-0.9677,16,0.3076923076923077,-0.9357,37,0.21022727272727273,-11.566986,8.151379
571,Always,Always,always,572,65,7,Verse 3,17,137,2,2,2,"[322, 572]","[('always', 'RB')]",ADV,POSITIVE,0.9983,"Always tell the truth, say your prayers", always tell the truth say your prayers,POSITIVE,0.9981,0.9981,39,0.75,0.9983,161,0.9147727272727273,-10.079797,3.9615633
572,tell,tell,tell,573,65,7,Verse 3,17,138,1,1,1,[573],"[('tell', 'NN')]",N,POSITIVE,0.9845,"Always tell the truth, say your prayers", always tell the truth say your prayers,POSITIVE,0.9981,0.9981,39,0.75,0.9845,105,0.5965909090909091,-1.3301188,-2.7781267
573,the,the,the,574,65,7,Verse 3,17,139,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Always tell the truth, say your prayers", always tell the truth say your prayers,POSITIVE,0.9981,0.9981,39,0.75,0.9636,84,0.4772727272727273,0.18927708,-16.829885
574,"truth,",truth,truth,575,65,7,Verse 3,17,140,1,1,1,[575],"[('truth', 'NN')]",N,POSITIVE,0.9991,"Always tell the truth, say your prayers", always tell the truth say your prayers,POSITIVE,0.9981,0.9981,39,0.75,0.9991,168,0.9545454545454546,7.413151,4.327589
575,say,say,say,576,65,7,Verse 3,17,141,1,1,1,[576],"[('say', 'VB')]",V,POSITIVE,0.9529,"Always tell the truth, say your prayers", always tell the truth say your prayers,POSITIVE,0.9981,0.9981,39,0.75,0.9529,79,0.44886363636363635,-1.0197146,-3.2291434
576,your,your,your,577,65,7,Verse 3,17,142,10,10,10,"[107, 125, 130, 247, 366, 394, 467, 518, 566, 577]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,"Always tell the truth, say your prayers", always tell the truth say your prayers,POSITIVE,0.9981,0.9981,39,0.75,0.9981,159,0.9034090909090909,7.0983977,26.434885
577,prayers,prayers,prayers,578,65,7,Verse 3,17,143,1,1,1,[578],"[('prayers', 'NNS')]",N,POSITIVE,0.933,"Always tell the truth, say your prayers", always tell the truth say your prayers,POSITIVE,0.9981,0.9981,39,0.75,0.933,73,0.4147727272727273,11.361944,0.4290674
578,Hold,Hold,hold,579,66,7,Verse 3,18,144,1,1,1,[579],"[('hold', 'NN')]",N,POSITIVE,0.9987,"Hold doors, pull out chairs, easy on the swears", hold doors pull out chairs easy on the swears,NEGATIVE,0.9656,-0.9656,17,0.3269230769230769,0.9987,164,0.9318181818181818,-0.48177567,0.12785636
579,"doors,",doors,doors,580,66,7,Verse 3,18,145,1,1,1,[580],"[('doors', 'NNS')]",N,POSITIVE,0.9932,"Hold doors, pull out chairs, easy on the swears", hold doors pull out chairs easy on the swears,NEGATIVE,0.9656,-0.9656,17,0.3269230769230769,0.9932,129,0.7329545454545454,9.102038,2.4983428
580,pull,pull,pull,581,66,7,Verse 3,18,146,1,1,1,[581],"[('pull', 'NN')]",N,POSITIVE,0.9451,"Hold doors, pull out chairs, easy on the swears", hold doors pull out chairs easy on the swears,NEGATIVE,0.9656,-0.9656,17,0.3269230769230769,0.9451,76,0.4318181818181818,-1.073663,-0.7924165
581,out,out,out,582,66,7,Verse 3,18,147,4,4,4,"[121, 362, 537, 582]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,"Hold doors, pull out chairs, easy on the swears", hold doors pull out chairs easy on the swears,NEGATIVE,0.9656,-0.9656,17,0.3269230769230769,-0.9803,25,0.14204545454545456,-2.626937,4.976443
582,"chairs,",chairs,chairs,583,66,7,Verse 3,18,148,1,1,1,[583],"[('chairs', 'NNS')]",N,POSITIVE,0.9956,"Hold doors, pull out chairs, easy on the swears", hold doors pull out chairs easy on the swears,NEGATIVE,0.9656,-0.9656,17,0.3269230769230769,0.9956,142,0.8068181818181818,9.49916,3.1888313
583,easy,easy,easy,584,66,7,Verse 3,18,149,1,1,1,[584],"[('easy', 'JJ')]",ADJ,POSITIVE,0.9972,"Hold doors, pull out chairs, easy on the swears", hold doors pull out chairs easy on the swears,NEGATIVE,0.9656,-0.9656,17,0.3269230769230769,0.9972,153,0.8693181818181818,1.6236646,4.1609697
584,on,on,on,585,66,7,Verse 3,18,150,5,5,5,"[466, 477, 502, 538, 585]","[('on', 'IN')]",PREP,POSITIVE,0.987,"Hold doors, pull out chairs, easy on the swears", hold doors pull out chairs easy on the swears,NEGATIVE,0.9656,-0.9656,17,0.3269230769230769,0.987,113,0.6420454545454546,9.015871,-23.506414
585,the,the,the,586,66,7,Verse 3,18,151,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Hold doors, pull out chairs, easy on the swears", hold doors pull out chairs easy on the swears,NEGATIVE,0.9656,-0.9656,17,0.3269230769230769,0.9636,84,0.4772727272727273,2.3988082,-16.53448
586,swears,swears,swears,587,66,7,Verse 3,18,152,1,1,1,[587],"[('swears', 'NNS')]",N,NEGATIVE,0.9718,"Hold doors, pull out chairs, easy on the swears", hold doors pull out chairs easy on the swears,NEGATIVE,0.9656,-0.9656,17,0.3269230769230769,-0.9718,29,0.16477272727272727,7.2258286,2.0262148
587,You're,You're,you're,588,67,7,Verse 3,19,153,1,1,1,[588],"[('you', 'PRP'), (""'re"", 'VBP')]",MULT,POSITIVE,0.9998,You're living proof that dreams do come true, you're living proof that dreams do come true,POSITIVE,0.9996,0.9996,49,0.9423076923076923,0.9998,175,0.9943181818181818,-15.986357,16.1042
588,living,living,living,589,67,7,Verse 3,19,154,1,1,1,[589],"[('living', 'NN')]",N,POSITIVE,0.9994,You're living proof that dreams do come true, you're living proof that dreams do come true,POSITIVE,0.9996,0.9996,49,0.9423076923076923,0.9994,171,0.9715909090909091,11.360005,6.313996
589,proof,proof,proof,590,67,7,Verse 3,19,155,1,1,1,[590],"[('proof', 'NN')]",N,POSITIVE,0.9975,You're living proof that dreams do come true, you're living proof that dreams do come true,POSITIVE,0.9996,0.9996,49,0.9423076923076923,0.9975,155,0.8806818181818182,14.243931,-0.30496943
590,that,that,that,591,67,7,Verse 3,19,156,7,7,7,"[78, 109, 278, 286, 291, 481, 591]","[('that', 'IN')]",PREP,POSITIVE,0.9895,You're living proof that dreams do come true, you're living proof that dreams do come true,POSITIVE,0.9996,0.9996,49,0.9423076923076923,0.9895,118,0.6704545454545454,-4.0232596,-23.269577
591,dreams,dreams,dreams,592,67,7,Verse 3,19,157,1,1,1,[592],"[('dreams', 'NNS')]",N,POSITIVE,0.998,You're living proof that dreams do come true, you're living proof that dreams do come true,POSITIVE,0.9996,0.9996,49,0.9423076923076923,0.998,158,0.8977272727272727,14.17809,9.975279
592,do,do,do,593,67,7,Verse 3,19,158,4,4,4,"[290, 323, 562, 593]","[('do', 'VB')]",V,POSITIVE,0.9963,You're living proof that dreams do come true, you're living proof that dreams do come true,POSITIVE,0.9996,0.9996,49,0.9423076923076923,0.9963,146,0.8295454545454546,-9.403187,-7.613154
593,come,come,come,594,67,7,Verse 3,19,159,2,2,2,"[371, 594]","[('come', 'VB')]",V,POSITIVE,0.9984,You're living proof that dreams do come true, you're living proof that dreams do come true,POSITIVE,0.9996,0.9996,49,0.9423076923076923,0.9984,162,0.9204545454545454,-6.172279,-2.0892284
594,true,true,true,595,67,7,Verse 3,19,160,2,2,2,"[285, 595]","[('true', 'JJ')]",ADJ,POSITIVE,0.9999,You're living proof that dreams do come true, you're living proof that dreams do come true,POSITIVE,0.9996,0.9996,49,0.9423076923076923,0.9999,176,1.0,-9.734286,11.131476
595,I,I,I,596,68,7,Verse 3,20,161,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I love you and I'm here for you, I love you and I'm here for you,POSITIVE,0.9999,0.9999,52,1.0,0.9797,98,0.5568181818181818,-9.7066145,21.444698
596,love,love,love,597,68,7,Verse 3,20,162,3,3,3,"[166, 378, 597]","[('love', 'NN')]",N,POSITIVE,0.9999,I love you and I'm here for you, I love you and I'm here for you,POSITIVE,0.9999,0.9999,52,1.0,0.9999,176,1.0,8.66983,9.059919
597,you,you,you,598,68,7,Verse 3,20,163,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,I love you and I'm here for you, I love you and I'm here for you,POSITIVE,0.9999,0.9999,52,1.0,0.9991,168,0.9545454545454546,7.089927,33.823036
598,and,and,and,599,68,7,Verse 3,20,164,14,11,11,"[71, 151, 214, 236, 250, 337, 350, 365, 384, 434, 520, 551, 599, 642]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,I love you and I'm here for you, I love you and I'm here for you,POSITIVE,0.9999,0.9999,52,1.0,0.9708,92,0.5227272727272727,1.1421148,-34.96389
599,I'm,I'm,I'm,600,68,7,Verse 3,20,165,2,2,2,"[471, 600]","[('I', 'PRP'), (""'m"", 'VBP')]",MULT,POSITIVE,0.9981,I love you and I'm here for you, I love you and I'm here for you,POSITIVE,0.9999,0.9999,52,1.0,0.9981,159,0.9034090909090909,-15.576938,16.415712
600,here,here,here,601,68,7,Verse 3,20,166,1,1,1,[601],"[('here', 'RB')]",ADV,POSITIVE,0.9937,I love you and I'm here for you, I love you and I'm here for you,POSITIVE,0.9999,0.9999,52,1.0,0.9937,133,0.7556818181818182,8.6190815,-13.0696535
601,for,for,for,602,68,7,Verse 3,20,167,2,2,2,"[602, 656]","[('for', 'IN')]",PREP,POSITIVE,0.9701,I love you and I'm here for you, I love you and I'm here for you,POSITIVE,0.9999,0.9999,52,1.0,0.9701,90,0.5113636363636364,1.7570822,-28.819946
602,you,you,you,603,68,7,Verse 3,20,168,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,I love you and I'm here for you, I love you and I'm here for you,POSITIVE,0.9999,0.9999,52,1.0,0.9991,168,0.9545454545454546,6.6046796,35.50398
603,Just,Just,just,604,69,8,Chorus,1,1,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.8226,59,0.3352272727272727,-15.780709,8.67299
604,the,the,the,605,69,8,Chorus,1,2,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9636,84,0.4772727272727273,1.455016,-18.230322
605,two,two,two,606,69,8,Chorus,1,3,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9899,119,0.6761363636363636,-35.278458,-10.233106
606,of,of,of,607,69,8,Chorus,1,4,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9193,67,0.3806818181818182,8.350011,-29.242119
607,"us,",us,us,608,69,8,Chorus,1,5,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.999,167,0.9488636363636364,20.1945,18.548956
608,we,we,we,609,69,8,Chorus,1,6,6,0,0,"[181, 186, 401, 406, 609, 614]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9982,160,0.9090909090909091,-3.9782932,27.95816
609,can,can,can,610,69,8,Chorus,1,7,5,2,2,"[182, 326, 352, 402, 610]","[('can', 'MD')]",V,POSITIVE,0.9985,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9985,163,0.9261363636363636,-6.4513774,-11.6748495
610,make,make,make,611,69,8,Chorus,1,8,4,1,1,"[183, 403, 546, 611]","[('make', 'VB')]",V,POSITIVE,0.9996,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9996,173,0.9829545454545454,-1.5289756,-5.88489
611,it,it,it,612,69,8,Chorus,1,9,7,4,4,"[184, 349, 358, 359, 404, 536, 612]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9927,126,0.7159090909090909,-9.681438,16.019253
612,if,if,if,613,69,8,Chorus,1,10,5,2,2,"[185, 341, 380, 405, 613]","[('if', 'IN')]",PREP,POSITIVE,0.739,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.739,52,0.29545454545454547,-13.499399,-5.2194796
613,we,we,we,614,69,8,Chorus,1,11,6,0,0,"[181, 186, 401, 406, 609, 614]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9982,160,0.9090909090909091,-3.9782972,27.958157
614,try,try,try,615,69,8,Chorus,1,12,4,1,1,"[187, 293, 407, 615]","[('try', 'NN')]",N,NEGATIVE,0.7526,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,-0.7526,46,0.26136363636363635,2.443497,-1.8996457
615,Just,Just,just,616,70,8,Chorus,2,13,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.8226,59,0.3352272727272727,-15.555996,8.924701
616,the,the,the,617,70,8,Chorus,2,14,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9636,84,0.4772727272727273,2.0394375,-18.395973
617,two,two,two,618,70,8,Chorus,2,15,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9899,119,0.6761363636363636,-36.250385,-10.356073
618,of,of,of,619,70,8,Chorus,2,16,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9193,67,0.3806818181818182,7.554102,-27.800169
619,"us,",us,us,620,70,8,Chorus,2,17,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.999,167,0.9488636363636364,20.774088,18.918726
620,(Just,Just,just,621,70,8,Chorus,2,18,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.8226,59,0.3352272727272727,-16.568512,8.122754
621,the,the,the,622,70,8,Chorus,2,19,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9636,84,0.4772727272727273,3.0863874,-17.35777
622,two,two,two,623,70,8,Chorus,2,20,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9899,119,0.6761363636363636,-36.95678,-10.972857
623,of,of,of,624,70,8,Chorus,2,21,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9193,67,0.3806818181818182,8.450016,-28.861834
624,us),us,us,625,70,8,Chorus,2,22,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.999,167,0.9488636363636364,20.596395,18.233223
625,Just,Just,just,626,71,8,Chorus,3,23,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.8226,59,0.3352272727272727,-14.818585,9.26071
626,the,the,the,627,71,8,Chorus,3,24,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9636,84,0.4772727272727273,1.4652636,-14.880903
627,two,two,two,628,71,8,Chorus,3,25,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9899,119,0.6761363636363636,-36.731113,-11.245444
628,of,of,of,629,71,8,Chorus,3,26,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9193,67,0.3806818181818182,7.817861,-28.87568
629,"us,",us,us,630,71,8,Chorus,3,27,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.999,167,0.9488636363636364,21.02643,18.61411
630,building,building,building,631,71,8,Chorus,3,28,3,0,0,"[203, 423, 631]","[('building', 'NN')]",N,POSITIVE,0.9978,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9978,156,0.8863636363636364,15.507275,3.30065
